Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
LOUGHEED HWY & LOUGHEED MERIDIAN RD & TURNING LANE,PDO,PORT COQUITLAM,2019,4,49.261016,-122.760465
MARY HILL RD & WILSON AVE,PDO,PORT COQUITLAM,2019,4,49.260877,-122.778541
PITT RIVER RD & REEVE ST,PDO,PORT COQUITLAM,2019,4,49.254625,-122.787589
SHAUGHNESSY ST & WILSON AVE,PDO,PORT COQUITLAM,2019,4,49.260879,-122.782688
DAVIES AVE & WESTWOOD ST,PDO,PORT COQUITLAM,2019,5,49.269533,-122.790596
COAST MERIDIAN RD & MARY HILL BYPASS & TURNING LANE,PDO,PORT COQUITLAM,2019,6,49.24374,-122.756068
DIXON ST & KINGSWAY AVE,PDO,PORT COQUITLAM,2019,6,49.265707,-122.786801
CHRISTMAS WAY & WESTWOOD ST,PDO,PORT COQUITLAM,2019,8,49.271863,-122.790555
COAST MERIDIAN RD & RIVERWOOD GATE & ROBERTSON AVE,PDO,PORT COQUITLAM,2019,8,49.262726,-122.756072
DEWDNEY TRUNK RD & WESTWOOD ST,PDO,PORT COQUITLAM,2019,8,49.268044,-122.790638
LOUGHEED HWY & OXFORD CONN,PDO,PORT COQUITLAM,2019,8,49.266263,-122.773739
MCALLISTER AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2019,8,49.262831,-122.781134
CRABBE AVE & KITCHENER AVE & WESTWOOD ST & WOODLAND DR,PDO,PORT COQUITLAM,2019,10,49.275268,-122.790487
KINGSWAY AVE & MCLEAN AVE & TURNING LANE,PDO,PORT COQUITLAM,2019,10,49.253573,-122.764023
LIONS WAY & SHAUGHNESSY ST & MALL ACCESS,PDO,PORT COQUITLAM,2019,10,49.266106,-122.777793
MARY HILL RD & PITT RIVER RD,PDO,PORT COQUITLAM,2019,10,49.254054,-122.778535
DOMINION AVE & LOUGHEED HWY & TURNING LANE,PDO,PORT COQUITLAM,2019,11,49.258205,-122.75309
BROADWAY ST & COAST MERIDIAN OVERPASS & KINGSWAY AVE & TURNING LANE,PDO,PORT COQUITLAM,2019,14,49.252845,-122.762324
FREMONT ST & FREMONT ST CONN & LOUGHEED HWY & LOUGHEED HWY ONRAMP & MARY HILL BYPASS & MARY HILL BYPASS OFFRAMP & MARY HILL BYPASS ONRAMP & PITT RIVER BRIDGE & TURNING LANE,PDO,PORT COQUITLAM,2019,19,49.250147,-122.735474
KINGSWAY AVE & WESTWOOD ST,PDO,PORT COQUITLAM,2019,19,49.265176,-122.79085
KINGSWAY AVE & MARY HILL BYPASS & TURNING LANE,PDO,PORT COQUITLAM,2019,22,49.246496,-122.748006
MARY HILL BYPASS & PITT RIVER RD & TURNING LANE,PDO,PORT COQUITLAM,2019,31,49.234608,-122.769488
ARGUE ST & MARY HILL BYPASS & SHAUGHNESSY ST & TURNING LANE,PDO,PORT COQUITLAM,2019,39,49.227198,-122.795647
LOUGHEED HWY & SHAUGHNESSY ST & TURNING LANE,PDO,PORT COQUITLAM,2019,48,49.267482,-122.77645
ANGELO AVE & COAST MERIDIAN RD,PDO,PORT COQUITLAM,2020,1,49.261756,-122.756156
ATKINS AVE & MARY HILL RD,PDO,PORT COQUITLAM,2020,1,49.259973,-122.77858
BROWN ST & MCLEAN AVE,PDO,PORT COQUITLAM,2020,1,49.253277,-122.76678
BURKE MOUNTAIN ST & VICTORIA DR,PDO,PORT COQUITLAM,2020,1,49.285735,-122.744904
BURNS RD & DOMINION AVE & FREMONT ST CONN,PDO,PORT COQUITLAM,2020,1,49.258389,-122.728641
CAMERON AVE & PITT RIVER RD,PDO,PORT COQUITLAM,2020,1,49.248161,-122.771939
CEDAR DR & HUBER DR & VICTORIA DR,PDO,PORT COQUITLAM,2020,1,49.285678,-122.734007
CEDAR DR & JOSEPH PL,PDO,PORT COQUITLAM,2020,1,49.284761,-122.734774
CEDAR DR & LINCOLN AVE,PDO,PORT COQUITLAM,2020,1,49.278487,-122.738761
CEDAR DR & PRAIRIE AVE,PDO,PORT COQUITLAM,2020,1,49.271239,-122.739761
CENTENNIAL AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2020,1,49.27605,-122.773832
CHELSEA AVE & TORONTO ST,PDO,PORT COQUITLAM,2020,1,49.282151,-122.753227
CHINE DR & DIXON ST,PDO,PORT COQUITLAM,2020,1,49.264523,-122.786223
CITADEL DR & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2020,1,49.232315,-122.793768
COAST MERIDIAN RD & DORSET AVE,PDO,PORT COQUITLAM,2020,1,49.273622,-122.756165
COAST MERIDIAN RD & GREENMOUNT AVE,PDO,PORT COQUITLAM,2020,1,49.284303,-122.756063
COAST MERIDIAN RD & ST ALBERT AVE,PDO,PORT COQUITLAM,2020,1,49.263704,-122.756096
COAST MERIDIAN RD & VICTORIA DR,PDO,PORT COQUITLAM,2020,1,49.285742,-122.756041
COLUMBIA AVE & PITT RIVER RD,PDO,PORT COQUITLAM,2020,1,49.242142,-122.773416
COMMONWEALTH ST & IMPERIAL AVE,PDO,PORT COQUITLAM,2020,1,49.263691,-122.765395
COQUITLAM AVE & OXFORD ST,PDO,PORT COQUITLAM,2020,1,49.267353,-122.767166
CUMBERLAND ST & WESTMINSTER AVE,PDO,PORT COQUITLAM,2020,1,49.265122,-122.760108
DAVIES AVE & FOX ST,PDO,PORT COQUITLAM,2020,1,49.268905,-122.789146
DOMINION AVE & OTTAWA ST,PDO,PORT COQUITLAM,2020,1,49.258378,-122.746596
DORSET AVE & OXFORD ST,PDO,PORT COQUITLAM,2020,1,49.273859,-122.767212
DORSET AVE & SEFTON ST,PDO,PORT COQUITLAM,2020,1,49.273611,-122.757598
EASTERN DR & HUMBER CRES,PDO,PORT COQUITLAM,2020,1,49.250733,-122.774796
FINLEY ST & LOMBARDY DR,PDO,PORT COQUITLAM,2020,1,49.273629,-122.742691
FLINT ST & GRANT AVE,PDO,PORT COQUITLAM,2020,1,49.270116,-122.771351
FLINT ST & LOUGHEED HWY,PDO,PORT COQUITLAM,2020,1,49.26675,-122.774493
FRASER AVE & MANNING AVE,PDO,PORT COQUITLAM,2020,1,49.269304,-122.777458
FRASER AVE & OXFORD ST,PDO,PORT COQUITLAM,2020,1,49.269159,-122.767164
FRASER AVE & YORK ST,PDO,PORT COQUITLAM,2020,1,49.269173,-122.764433
FREMONT ST & NICOLA AVE,PDO,PORT COQUITLAM,2020,1,49.255431,-122.734033
FREMONT ST CONN & NICOLA AVE & NICOLA PL,PDO,PORT COQUITLAM,2020,1,49.254699,-122.731503
GATELY AVE & KINGSWAY AVE,PDO,PORT COQUITLAM,2020,1,49.266061,-122.785046
GRANT AVE,PDO,PORT COQUITLAM,2020,1,49.270291,-122.754856
GRANT AVE & VINCENT ST,PDO,PORT COQUITLAM,2020,1,49.270123,-122.758935
GREENE ST & WESTWOOD ST,PDO,PORT COQUITLAM,2020,1,49.265565,-122.790747
GREENMOUNT AVE & OXFORD ST,PDO,PORT COQUITLAM,2020,1,49.284327,-122.767213
HAWKINS ST & SEABORNE AVE,PDO,PORT COQUITLAM,2020,1,49.256836,-122.738178
HAWTHORNE AVE & ROWLAND ST,PDO,PORT COQUITLAM,2020,1,49.257245,-122.78533
KELLY AVE & REEVE ST,PDO,PORT COQUITLAM,2020,1,49.259058,-122.788017
KINGSWAY AVE & PORT COQUITLAM STATION & WILSON AVE,PDO,PORT COQUITLAM,2020,1,49.260882,-122.775374
KINGSWAY AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2020,1,49.264377,-122.779601
KINGSWAY AVE & TYNER ST,PDO,PORT COQUITLAM,2020,1,49.258707,-122.77533
KITCHENER AVE & LANCASTER ST,PDO,PORT COQUITLAM,2020,1,49.274722,-122.787403
LANGAN AVE & PITT RIVER RD,PDO,PORT COQUITLAM,2020,1,49.250124,-122.772151
LINCOLN AVE & OXFORD ST,PDO,PORT COQUITLAM,2020,1,49.278367,-122.767252
LINCOLN AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2020,1,49.27848,-122.773157
LIVERPOOL ST & PRAIRIE AVE,PDO,PORT COQUITLAM,2020,1,49.271171,-122.760367
LOUGHEED HWY & OXFORD CONN,PDO,PORT COQUITLAM,2020,1,49.266263,-122.773739
MAPLE ST & MCALLISTER AVE,PDO,PORT COQUITLAM,2020,1,49.263795,-122.783354
MARY HILL RD & WILSON AVE,PDO,PORT COQUITLAM,2020,1,49.260877,-122.778541
MCLEAN AVE & TAYLOR ST,PDO,PORT COQUITLAM,2020,1,49.253289,-122.769119
MCRAE CRES & PATRICIA AVE,PDO,PORT COQUITLAM,2020,1,49.276567,-122.783317
OTTAWA ST & RIVERSIDE DR,PDO,PORT COQUITLAM,2020,1,49.260744,-122.746465
OXFORD ST & SALISBURY AVE,PDO,PORT COQUITLAM,2020,1,49.272396,-122.767197
PARKLAND DR & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2020,1,49.28911,-122.767122
PARKVIEW LANE & PITT RIVER RD,PDO,PORT COQUITLAM,2020,1,49.253284,-122.790253
PATRICIA AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2020,1,49.276828,-122.773495
PITT RIVER RD & REEVE ST,PDO,PORT COQUITLAM,2020,1,49.254625,-122.787589
PRAIRIE AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2020,1,49.271224,-122.775291
REEVE ST & WILSON AVE,PDO,PORT COQUITLAM,2020,1,49.260866,-122.788069
RENTON AVE & RENTON WAY & WELLINGTON ST,PDO,PORT COQUITLAM,2020,1,49.283439,-122.76165
RIVERSIDE DR & RIVERWOOD GATE,PDO,PORT COQUITLAM,2020,1,49.264029,-122.74227
RIVERSIDE DR & YANGTZE GATE,PDO,PORT COQUITLAM,2020,1,49.260743,-122.747815
ROBERTSON AVE & ST MICHAEL ST,PDO,PORT COQUITLAM,2020,1,49.262706,-122.761465
SALISBURY AVE & ULSTER ST,PDO,PORT COQUITLAM,2020,1,49.272415,-122.754555
SASKATCHEWAN AVE & YARMOUTH ST,PDO,PORT COQUITLAM,2020,1,49.235593,-122.773242
SHAUGHNESSY ST & WELCHER AVE,PDO,PORT COQUITLAM,2020,1,49.258023,-122.782699
TORONTO ST & WINDSOR AVE,PDO,PORT COQUITLAM,2020,1,49.281415,-122.753526
AMAZON DR & RIVERSIDE DR & RIVERWOOD GATE,PDO,PORT COQUITLAM,2020,2,49.263403,-122.750394
BIRCHLAND AVE & COAST MERIDIAN RD,PDO,PORT COQUITLAM,2020,2,49.265595,-122.756104
BROADWAY ST & INDUSTRIAL AVE,PDO,PORT COQUITLAM,2020,2,49.245603,-122.762329
BURY AVE & WILSON AVE,PDO,PORT COQUITLAM,2020,2,49.260884,-122.784909
CAMBRIDGE ST & SUFFOLK AVE,PDO,PORT COQUITLAM,2020,2,49.26648,-122.770213
CEDAR DR & ESSEX AVE,PDO,PORT COQUITLAM,2020,2,49.280354,-122.738459
CITADEL DR & PITT RIVER RD,PDO,PORT COQUITLAM,2020,2,49.239589,-122.773081
COAST MERIDIAN RD & MANNING AVE & MANNING SQ,PDO,PORT COQUITLAM,2020,2,49.268346,-122.756128
COAST MERIDIAN RD & PATRICIA AVE,PDO,PORT COQUITLAM,2020,2,49.276568,-122.756165
COAST MERIDIAN RD & SALISBURY AVE,PDO,PORT COQUITLAM,2020,2,49.272407,-122.756142
COQUITLAM AVE & FLINT ST,PDO,PORT COQUITLAM,2020,2,49.267435,-122.773826
EASTERN DR & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2020,2,49.235637,-122.792125
FREMONT ST & FREMONT ST CONN & LOUGHEED HWY & LOUGHEED HWY ONRAMP & MARY HILL BYPASS & MARY HILL BYPASS OFFRAMP & MARY HILL BYPASS ONRAMP & PITT RIVER BRIDGE & TURNING LANE,PDO,PORT COQUITLAM,2020,2,49.250147,-122.735474
GORDON AVE & WESTWOOD ST,PDO,PORT COQUITLAM,2020,2,49.269908,-122.790609
HARBOUR ST & PITT RIVER RD,PDO,PORT COQUITLAM,2020,2,49.23552,-122.770404
KELLY AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2020,2,49.25906,-122.782725
KINGSWAY AVE & MARY HILL RD,PDO,PORT COQUITLAM,2020,2,49.263275,-122.777156
KINGSWAY AVE & WESTWOOD ST,PDO,PORT COQUITLAM,2020,2,49.265176,-122.79085
KINGSWAY AVE & WESTWOOD ST & TURNING LANE,PDO,PORT COQUITLAM,2020,2,49.265127,-122.79073
LOUGHEED HWY & LOUGHEED MERIDIAN RD & TURNING LANE,PDO,PORT COQUITLAM,2020,2,49.261016,-122.760465
MARPOLE AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2020,2,49.261286,-122.782683
MCLEAN AVE & PITT RIVER RD,PDO,PORT COQUITLAM,2020,2,49.253429,-122.773619
PRAIRIE AVE & TORONTO ST,PDO,PORT COQUITLAM,2020,2,49.271215,-122.753161
PRAIRIE AVE & ULSTER ST,PDO,PORT COQUITLAM,2020,2,49.271193,-122.754534
PRAIRIE AVE & WELLINGTON ST,PDO,PORT COQUITLAM,2020,2,49.271164,-122.761659
SHAUGHNESSY ST & WILSON AVE,PDO,PORT COQUITLAM,2020,2,49.260879,-122.782688
ATKINS AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2020,3,49.259956,-122.782708
BROADWAY ST & LANGAN AVE,PDO,PORT COQUITLAM,2020,3,49.250166,-122.762342
FREMONT ST CONN & SHERLING AVE & SHERLING PL,PDO,PORT COQUITLAM,2020,3,49.253452,-122.733949
HAWKINS ST & NICOLA AVE,PDO,PORT COQUITLAM,2020,3,49.255436,-122.738364
BEAUMARIS CLOSE & COAST MERIDIAN RD & COQUITLAM AVE,PDO,PORT COQUITLAM,2020,4,49.26743,-122.756119
COAST MERIDIAN RD & LAURIER AVE,PDO,PORT COQUITLAM,2020,4,49.274833,-122.756169
COAST MERIDIAN RD & RIVERWOOD GATE & ROBERTSON AVE,PDO,PORT COQUITLAM,2020,4,49.262726,-122.756072
DEWDNEY TRUNK RD & WESTWOOD ST,PDO,PORT COQUITLAM,2020,4,49.268044,-122.790638
FRASER AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2020,4,49.269273,-122.775292
LEIGH SQUARE PL & SHAUGHNESSY ST & WHYTE AVE,PDO,PORT COQUITLAM,2020,4,49.262039,-122.781913
OXFORD ST & PRAIRIE AVE,PDO,PORT COQUITLAM,2020,4,49.271171,-122.767175
APEL DR & COAST MERIDIAN RD,PDO,PORT COQUITLAM,2020,5,49.281219,-122.756098
CHRISTMAS WAY & WESTWOOD ST,PDO,PORT COQUITLAM,2020,5,49.271863,-122.790555
COAST MERIDIAN OVERPASS & LOUGHEED HWY,PDO,PORT COQUITLAM,2020,5,49.259073,-122.756527
ELGIN AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2020,5,49.26362,-122.780357
LIONS WAY & SHAUGHNESSY ST & MALL ACCESS,PDO,PORT COQUITLAM,2020,5,49.266106,-122.777793
ANSON AVE & WESTWOOD ST,PDO,PORT COQUITLAM,2020,6,49.277217,-122.790487
COAST MERIDIAN RD & LINCOLN AVE & LINCOLN DR,PDO,PORT COQUITLAM,2020,6,49.278459,-122.756138
LOUGHEED HWY & MARY HILL BYPASS & MARY HILL BYPASS OFFRAMP,PDO,PORT COQUITLAM,2020,6,49.250416,-122.735771
MCALLISTER AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2020,6,49.262831,-122.781134
CRABBE AVE & KITCHENER AVE & WESTWOOD ST & WOODLAND DR,PDO,PORT COQUITLAM,2020,7,49.275268,-122.790487
DAVIES AVE & WESTWOOD ST,PDO,PORT COQUITLAM,2020,7,49.269533,-122.790596
DOMINION AVE & LOUGHEED HWY & TURNING LANE,PDO,PORT COQUITLAM,2020,7,49.258205,-122.75309
HAWKINS ST & SHERLING AVE & VILLAGE DR,PDO,PORT COQUITLAM,2020,7,49.253617,-122.738403
NICOLA AVE & OTTAWA ST & MALL ACCESS,PDO,PORT COQUITLAM,2020,7,49.257692,-122.746596
PITT RIVER RD & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2020,7,49.254583,-122.782641
COAST MERIDIAN RD & MARY HILL BYPASS & TURNING LANE,PDO,PORT COQUITLAM,2020,8,49.24374,-122.756068
COAST MERIDIAN RD & KINGSWAY AVE,PDO,PORT COQUITLAM,2020,9,49.250047,-122.755963
KINGSWAY AVE & MCLEAN AVE & TURNING LANE,PDO,PORT COQUITLAM,2020,12,49.253573,-122.764023
LOUGHEED HWY & OTTAWA ST & TURNING LANE,PDO,PORT COQUITLAM,2020,12,49.255475,-122.747715
KINGSWAY AVE & MARY HILL BYPASS & TURNING LANE,PDO,PORT COQUITLAM,2020,13,49.246496,-122.748006
HASTINGS ST & LOUGHEED HWY & TURNING LANE,PDO,PORT COQUITLAM,2020,14,49.270082,-122.782324
BROADWAY ST & COAST MERIDIAN OVERPASS & KINGSWAY AVE & TURNING LANE,PDO,PORT COQUITLAM,2020,15,49.252845,-122.762324
COAST MERIDIAN CONN & COAST MERIDIAN OVERPASS & COAST MERIDIAN RD & LOUGHEED HWY & LOUGHEED MERIDIAN RD & ACCESS ROAD & INDUSTRIAL ACCESS ROAD & MALL ACCESS & TURNING LANE,PDO,PORT COQUITLAM,2020,17,49.259848,-122.756931
LOUGHEED HWY & SHERLING AVE & TURNING LANE & UNNAMED,PDO,PORT COQUITLAM,2020,17,49.253039,-122.741938
LOUGHEED HWY & OXFORD CONN & OXFORD ST & TURNING LANE,PDO,PORT COQUITLAM,2020,18,49.263719,-122.767413
COAST MERIDIAN RD & PRAIRIE AVE,PDO,PORT COQUITLAM,2020,20,49.271192,-122.756124
MARY HILL BYPASS & PITT RIVER RD & TURNING LANE,PDO,PORT COQUITLAM,2020,25,49.234608,-122.769488
ARGUE ST & MARY HILL BYPASS & SHAUGHNESSY ST & TURNING LANE,PDO,PORT COQUITLAM,2020,38,49.227198,-122.795647
LOUGHEED HWY & WESTWOOD ST & TURNING LANE,PDO,PORT COQUITLAM,2020,42,49.27352,-122.790547
LOUGHEED HWY & SHAUGHNESSY ST & TURNING LANE,PDO,PORT COQUITLAM,2020,43,49.267482,-122.77645
BROADWAY ST & MARY HILL BYPASS & TURNING LANE,PDO,PORT COQUITLAM,2020,65,49.240773,-122.761896
AMAZON ST & RIVERWOOD GATE,PDO,PORT COQUITLAM,2021,1,49.263948,-122.74701
AVON PL & DOMINION AVE & HAWKINS ST,PDO,PORT COQUITLAM,2021,1,49.258389,-122.737823
BARBERRY DR & SANDLEWOOD WAY,PDO,PORT COQUITLAM,2021,1,49.265785,-122.749426
BROADWAY ST & CAMERON AVE,PDO,PORT COQUITLAM,2021,1,49.248103,-122.762337
BROADWAY ST & INDUSTRIAL AVE,PDO,PORT COQUITLAM,2021,1,49.245603,-122.762329
CAMPBELL AVE & KNAPPEN ST,PDO,PORT COQUITLAM,2021,1,49.242519,-122.771906
CARMEL AVE & PITT RIVER RD,PDO,PORT COQUITLAM,2021,1,49.236152,-122.771067
CEDAR DR & LINCOLN AVE,PDO,PORT COQUITLAM,2021,1,49.278487,-122.738761
CEDAR DR & LOMBARDY DR,PDO,PORT COQUITLAM,2021,1,49.275446,-122.738983
CEDAR DR & WRIGHT AVE,PDO,PORT COQUITLAM,2021,1,49.272129,-122.739323
CELESTE CRES & WESTERN DR,PDO,PORT COQUITLAM,2021,1,49.242904,-122.782172
CENTRAL AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2021,1,49.256218,-122.782673
CHILCOTT AVE & HASTINGS ST,PDO,PORT COQUITLAM,2021,1,49.272614,-122.782261
CHINE DR & DIXON ST,PDO,PORT COQUITLAM,2021,1,49.264523,-122.786223
CITADEL DR & FORT FRASER RISE,PDO,PORT COQUITLAM,2021,1,49.229274,-122.793153
CITADEL DR & GATEWAY PL,PDO,PORT COQUITLAM,2021,1,49.237285,-122.776031
CITADEL DR & OFLAHERTY GATE,PDO,PORT COQUITLAM,2021,1,49.232095,-122.793357
COAST MERIDIAN RD & DORSET AVE,PDO,PORT COQUITLAM,2021,1,49.273622,-122.756165
COAST MERIDIAN RD & GREENMOUNT AVE,PDO,PORT COQUITLAM,2021,1,49.284303,-122.756063
COAST MERIDIAN RD & ST ALBERT AVE,PDO,PORT COQUITLAM,2021,1,49.263704,-122.756096
COLUMBIA AVE & PITT RIVER RD,PDO,PORT COQUITLAM,2021,1,49.242142,-122.773416
COQUITLAM AVE & VINCENT ST,PDO,PORT COQUITLAM,2021,1,49.267392,-122.758916
DAVIES AVE & FOX ST,PDO,PORT COQUITLAM,2021,1,49.268905,-122.789146
DORSET AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2021,1,49.273922,-122.775065
EVERGREEN ST & LINCOLN AVE,PDO,PORT COQUITLAM,2021,1,49.278471,-122.744371
FINLEY ST & PRAIRIE AVE,PDO,PORT COQUITLAM,2021,1,49.271233,-122.742675
FRASER AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2021,1,49.269273,-122.775292
FREMONT ST & FREMONT ST CONN & LOUGHEED HWY & LOUGHEED HWY ONRAMP & MARY HILL BYPASS & MARY HILL BYPASS OFFRAMP & MARY HILL BYPASS ONRAMP & PITT RIVER BRIDGE & TURNING LANE,PDO,PORT COQUITLAM,2021,1,49.250147,-122.735474
FREMONT ST & KINGSWAY AVE,PDO,PORT COQUITLAM,2021,1,49.248236,-122.734155
FREMONT ST CONN & NICOLA AVE & NICOLA PL,PDO,PORT COQUITLAM,2021,1,49.254699,-122.731503
GRANT AVE,PDO,PORT COQUITLAM,2021,1,49.270291,-122.754856
HARBOUR ST & PITT RIVER RD,PDO,PORT COQUITLAM,2021,1,49.23552,-122.770404
HASTINGS ST & PATRICIA AVE,PDO,PORT COQUITLAM,2021,1,49.276558,-122.782166
HAWTHORNE AVE & MARY HILL RD,PDO,PORT COQUITLAM,2021,1,49.257012,-122.778546
HAWTHORNE AVE & REEVE ST,PDO,PORT COQUITLAM,2021,1,49.25724,-122.788003
HAWTHORNE AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2021,1,49.257123,-122.782677
IMPERIAL AVE & ST MICHAEL ST,PDO,PORT COQUITLAM,2021,1,49.263664,-122.761474
KEBET WAY & KINGSWAY AVE,PDO,PORT COQUITLAM,2021,1,49.245148,-122.744763
KELLY AVE & KINGSWAY AVE,PDO,PORT COQUITLAM,2021,1,49.259078,-122.775334
KELLY AVE & MARY HILL RD,PDO,PORT COQUITLAM,2021,1,49.259074,-122.778591
KELLY AVE & ROWLAND ST,PDO,PORT COQUITLAM,2021,1,49.259054,-122.785315
KELLY AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2021,1,49.25906,-122.782725
KENT AVE & WELLINGTON ST,PDO,PORT COQUITLAM,2021,1,49.280777,-122.761678
KINGSWAY AVE & PERKINS ST,PDO,PORT COQUITLAM,2021,1,49.248195,-122.735479
KINGSWAY AVE & TICEHURST LANE,PDO,PORT COQUITLAM,2021,1,49.265919,-122.783293
LAURIER AVE & OXFORD ST,PDO,PORT COQUITLAM,2021,1,49.275305,-122.767224
LINCOLN AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2021,1,49.27848,-122.773157
LOBB AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2021,1,49.253313,-122.782635
LOUGHEED HWY & RALEIGH ST,PDO,PORT COQUITLAM,2021,1,49.271662,-122.785996
MANNING AVE & VINCENT ST,PDO,PORT COQUITLAM,2021,1,49.268317,-122.758909
MAPLE ST & MARPOLE AVE,PDO,PORT COQUITLAM,2021,1,49.262247,-122.785038
MARCH WAY & RENTON WAY,PDO,PORT COQUITLAM,2021,1,49.283446,-122.763368
MARY HILL RD & RINDALL AVE,PDO,PORT COQUITLAM,2021,1,49.255203,-122.778548
MARY HILL RD & WESTERN DR,PDO,PORT COQUITLAM,2021,1,49.252849,-122.779037
MCLEAN AVE & PITT RIVER RD,PDO,PORT COQUITLAM,2021,1,49.253429,-122.773619
MCLEAN AVE & TAYLOR ST,PDO,PORT COQUITLAM,2021,1,49.253289,-122.769119
NICOLA PL & RANGER LANE,PDO,PORT COQUITLAM,2021,1,49.253884,-122.730468
PARKVIEW LANE & PITT RIVER RD,PDO,PORT COQUITLAM,2021,1,49.253284,-122.790253
PATRICIA AVE & SEFTON ST,PDO,PORT COQUITLAM,2021,1,49.276582,-122.757552
PITT RIVER RD & POOLEY AVE,PDO,PORT COQUITLAM,2021,1,49.244622,-122.77357
PITT RIVER RD & TYNER ST,PDO,PORT COQUITLAM,2021,1,49.253771,-122.775295
PRAIRIE AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2021,1,49.271224,-122.775291
PRAIRIE AVE & YORK ST,PDO,PORT COQUITLAM,2021,1,49.271175,-122.764403
RINDALL AVE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2021,1,49.255397,-122.782667
RIVERSIDE DR & RIVERWOOD GATE,PDO,PORT COQUITLAM,2021,1,49.264029,-122.74227
APEL DR & SOBALL ST & VICTORIA DR,PDO,PORT COQUITLAM,2021,2,49.285755,-122.750404
BEAUMARIS CLOSE & COAST MERIDIAN RD & COQUITLAM AVE,PDO,PORT COQUITLAM,2021,2,49.26743,-122.756119
BIRCHLAND AVE & ROSEWOOD ST,PDO,PORT COQUITLAM,2021,2,49.265603,-122.754808
BROADWAY ST & KEBET WAY,PDO,PORT COQUITLAM,2021,2,49.239267,-122.759935
BROWN ST & MCLEAN AVE,PDO,PORT COQUITLAM,2021,2,49.253277,-122.76678
BURNS RD & PRAIRIE AVE,PDO,PORT COQUITLAM,2021,2,49.271293,-122.727842
CAROL PL & EASTERN DR & VIVIAN PL,PDO,PORT COQUITLAM,2021,2,49.240968,-122.777874
CHRISTMAS WAY & WESTWOOD ST,PDO,PORT COQUITLAM,2021,2,49.271863,-122.790555
COAST MERIDIAN RD & SALISBURY AVE,PDO,PORT COQUITLAM,2021,2,49.272407,-122.756142
COQUITLAM AVE & FLINT ST,PDO,PORT COQUITLAM,2021,2,49.267435,-122.773826
COQUITLAM AVE & OXFORD ST,PDO,PORT COQUITLAM,2021,2,49.267353,-122.767166
FLINT ST & LOUGHEED HWY,PDO,PORT COQUITLAM,2021,2,49.26675,-122.774493
GORDON AVE & RALEIGH ST,PDO,PORT COQUITLAM,2021,2,49.269987,-122.786085
GREENE ST & WESTWOOD ST,PDO,PORT COQUITLAM,2021,2,49.265565,-122.790747
JANE ST & KINGSWAY AVE,PDO,PORT COQUITLAM,2021,2,49.265532,-122.787666
JERVIS ST & LOUGHEED HWY,PDO,PORT COQUITLAM,2021,2,49.271049,-122.784589
KENSAL PL & LINCOLN AVE,PDO,PORT COQUITLAM,2021,2,49.278471,-122.78433
KINGSWAY AVE & LANGAN AVE,PDO,PORT COQUITLAM,2021,2,49.250798,-122.757712
LANGAN AVE & PITT RIVER RD,PDO,PORT COQUITLAM,2021,2,49.250124,-122.772151
MARY HILL LANE & SHAUGHNESSY ST,PDO,PORT COQUITLAM,2021,2,49.243537,-122.785355
MORGAN AVE & TAYLOR ST,PDO,PORT COQUITLAM,2021,2,49.249188,-122.769102
OTTAWA ST & RIVERSIDE DR,PDO,PORT COQUITLAM,2021,2,49.260744,-122.746465
PATRICIA AVE & WOODLAND DR,PDO,PORT COQUITLAM,2021,2,49.276653,-122.789253
PITT RIVER RD & REEVE ST,PDO,PORT COQUITLAM,2021,2,49.254625,-122.787589
PITT RIVER RD & ROWLAND ST,PDO,PORT COQUITLAM,2021,2,49.254625,-122.785281
PO AVE & RIVERSIDE DR,PDO,PORT COQUITLAM,2021,2,49.261681,-122.750415
PRAIRIE AVE & VINCENT ST,PDO,PORT COQUITLAM,2021,2,49.271178,-122.758954
