Location,Casualty,PDO,Total,Municipality,2018,2019,2020,2021,2022,PDOFrac,CasualtyFrac,TotalFrac,Treatment,Redlight
144 ST & 84 AVE,8.0,7.0,15.0,SURREY,1,0,0,0,0,4.4045933616485766e-05,0.00016652096082594398,7.247532215280697e-05,0,0
144 ST & 84 AVE,16.0,14.0,30.0,SURREY,0,0,0,0,1,9.352099880426723e-05,0.0004546100298337832,0.0001622551299663591,0,0
144 ST & 84 AVE,15.0,6.0,21.0,SURREY,0,1,0,0,0,3.985413387003567e-05,0.00032646309878773367,0.00010687240452731863,0,0
144 ST & 84 AVE,9.0,7.0,16.0,SURREY,0,0,1,0,0,6.42190051558687e-05,0.0002930069019403568,0.00011451638300004295,0,0
144 ST & 88 AVE,32.0,11.0,43.0,SURREY,1,0,0,0,0,6.921503854019192e-05,0.0006660838433037759,0.00020776259017137998,0,0
144 ST & 88 AVE,17.0,14.0,31.0,SURREY,0,0,0,0,1,9.352099880426723e-05,0.00048302315669839467,0.00016766363429857108,0,0
144 ST & 88 AVE,21.0,15.0,36.0,SURREY,0,1,0,0,0,9.963533467508917e-05,0.00045704833830282715,0.0001832098363325462,0,0
144 ST & 88 AVE,17.0,12.0,29.0,SURREY,0,0,1,0,0,0.00011008972312434634,0.0005534574814428962,0.00020756094418757784,0,0
144 ST & 88 AVE,16.0,12.0,28.0,SURREY,0,0,0,1,0,9.184071758214005e-05,0.00044301694539816146,0.0001678888575762845,0,0
144 ST & FRASER HWY,9.0,5.0,14.0,SURREY,0,0,0,1,0,3.8266965659225017e-05,0.0002491970317864658,8.394442878814225e-05,0,0
144 ST & FRASER HWY,16.0,6.0,22.0,SURREY,0,1,0,0,0,3.985413387003567e-05,0.0003482273053735826,0.00011196156664766712,0,0
144 ST & FRASER HWY,10.0,9.0,19.0,SURREY,0,0,0,0,1,6.0120642088457504e-05,0.0002841312686461145,0.00010276158231202743,0,0
144 ST & FRASER HWY,14.0,5.0,19.0,SURREY,0,0,1,0,0,4.5870717968477645e-05,0.00045578851412944393,0.000135988204812551,0,0
144 ST & FRASER HWY,23.0,15.0,38.0,SURREY,1,0,0,0,0,9.438414346389807e-05,0.0004787477623745889,0.00018360414945377767,0,0
144 ST & HYLAND RD,3.0,5.0,8.0,SURREY,0,1,0,0,0,3.3211778225029724e-05,6.529261975754674e-05,4.071329696278805e-05,0,0
144 ST & HYLAND RD,6.0,4.0,10.0,SURREY,0,0,0,1,0,3.061357252738001e-05,0.00016613135452431054,5.996030627724447e-05,0,0
144 ST & HYLAND RD,7.0,6.0,13.0,SURREY,0,0,0,0,1,4.008042805897167e-05,0.00019889188805228015,7.031055631875561e-05,0,0
144 ST & HYLAND RD,6.0,1.0,7.0,SURREY,0,0,1,0,0,9.174143593695528e-06,0.00019533793462690453,5.010091756251879e-05,0,0
144 ST & HYLAND RD,6.0,6.0,12.0,SURREY,1,0,0,0,0,3.7753657385559226e-05,0.00012489072061945796,5.7980257722245574e-05,0,0
146 ST & 64 AVE,7.0,7.0,14.0,SURREY,0,0,1,0,0,6.42190051558687e-05,0.00022789425706472196,0.00010020183512503758,0,0
146 ST & 64 AVE,3.0,1.0,4.0,SURREY,1,0,0,0,0,6.292276230926537e-06,6.244536030972898e-05,1.932675257408186e-05,0,0
146 ST & 64 AVE,3.0,5.0,8.0,SURREY,0,0,0,0,1,3.340035671580973e-05,8.523938059383435e-05,4.326803465769576e-05,0,0
146 ST & 64 AVE,4.0,5.0,9.0,SURREY,0,0,0,1,0,3.8266965659225017e-05,0.00011075423634954037,5.3964275649520015e-05,0,0
146 ST & 64 AVE,4.0,5.0,9.0,SURREY,0,1,0,0,0,3.3211778225029724e-05,8.705682634339565e-05,4.580245908313655e-05,0,0
146 ST & 88 AVE,13.0,2.0,15.0,SURREY,1,0,0,0,0,1.2584552461853075e-05,0.00027059656134215896,7.247532215280697e-05,0,0
146 ST & 88 AVE,6.0,5.0,11.0,SURREY,0,1,0,0,0,3.3211778225029724e-05,0.00013058523951509348,5.598078332383356e-05,0,0
146 ST & 88 AVE,6.0,6.0,12.0,SURREY,0,0,0,0,1,4.008042805897167e-05,0.0001704787611876687,6.490205198654365e-05,0,0
146 ST & 88 AVE,5.0,1.0,6.0,SURREY,0,0,1,0,0,9.174143593695528e-06,0.00016278161218908713,4.29436436250161e-05,0,0
146 ST & 88 AVE,3.0,7.0,10.0,SURREY,0,0,0,1,0,5.357375192291502e-05,8.306567726215527e-05,5.996030627724447e-05,0,0
148 ST & 20 AVE,4.0,9.0,13.0,SURREY,0,0,0,1,0,6.888053818660503e-05,0.00011075423634954037,7.794839816041781e-05,0,0
148 ST & 20 AVE,6.0,6.0,12.0,SURREY,0,0,0,0,1,4.008042805897167e-05,0.0001704787611876687,6.490205198654365e-05,0,0
148 ST & 20 AVE,4.0,5.0,9.0,SURREY,1,0,0,0,0,3.1461381154632686e-05,8.326048041297199e-05,4.348519329168418e-05,0,0
148 ST & 20 AVE,4.0,5.0,9.0,SURREY,0,0,1,0,0,4.5870717968477645e-05,0.0001302252897512697,6.441546543752416e-05,0,0
148 ST & 20 AVE,6.0,5.0,11.0,SURREY,0,1,0,0,0,3.3211778225029724e-05,0.00013058523951509348,5.598078332383356e-05,0,0
148 ST & 24 AVE,10.0,6.0,16.0,SURREY,1,0,0,0,0,3.7753657385559226e-05,0.00020815120103242997,7.730701029632744e-05,0,0
148 ST & 24 AVE,8.0,5.0,13.0,SURREY,0,0,0,1,0,3.8266965659225017e-05,0.00022150847269908073,7.794839816041781e-05,0,0
148 ST & 24 AVE,7.0,6.0,13.0,SURREY,0,0,1,0,0,5.504486156217317e-05,0.00022789425706472196,9.304456118753489e-05,0,0
148 ST & 24 AVE,7.0,12.0,19.0,SURREY,0,1,0,0,0,7.970826774007134e-05,0.0001523494461009424,9.669408028662161e-05,0,0
148 ST & 24 AVE,11.0,15.0,26.0,SURREY,0,0,0,0,1,0.00010020107014742918,0.00031254439551072594,0.00014062111263751122,0,0
148 ST & 32 AVE DIVERSION & KING GEORGE BLVD & TURNING LANE,7.0,4.0,11.0,SURREY,0,1,0,0,0,2.6569422580023778e-05,0.0001523494461009424,5.598078332383356e-05,0,0
148 ST & 32 AVE DIVERSION & KING GEORGE BLVD & TURNING LANE,16.0,20.0,36.0,SURREY,0,0,0,1,0,0.00015306786263690007,0.00044301694539816146,0.00021585710259808006,0,0
148 ST & 32 AVE DIVERSION & KING GEORGE BLVD & TURNING LANE,11.0,12.0,23.0,SURREY,1,0,0,0,0,7.550731477111845e-05,0.00022896632113567295,0.00011112882730097069,0,0
148 ST & 32 AVE DIVERSION & KING GEORGE BLVD & TURNING LANE,13.0,27.0,40.0,SURREY,0,0,0,0,1,0.0001803619262653725,0.00036937064923994885,0.00021634017328847881,0,0
148 ST & 32 AVE DIVERSION & KING GEORGE BLVD & TURNING LANE,9.0,16.0,25.0,SURREY,0,0,1,0,0,0.00014678629749912845,0.0002930069019403568,0.0001789318484375671,0,0
148 ST & 32A AVE & KING GEORGE BLVD,11.0,11.0,22.0,SURREY,0,0,1,0,0,0.00010091557953065081,0.0003581195468159917,0.00015746002662505904,0,0
148 ST & 32A AVE & KING GEORGE BLVD,10.0,13.0,23.0,SURREY,0,1,0,0,0,8.635062338507728e-05,0.00021764206585848914,0.00011705072876801563,0,0
148 ST & 32A AVE & KING GEORGE BLVD,10.0,13.0,23.0,SURREY,1,0,0,0,0,8.179959100204499e-05,0.00020815120103242997,0.00011112882730097069,0,0
148 ST & 32A AVE & KING GEORGE BLVD,11.0,16.0,27.0,SURREY,0,0,0,0,1,0.00010688114149059112,0.00031254439551072594,0.0001460296169697232,0,0
148 ST & 32A AVE & KING GEORGE BLVD,9.0,9.0,18.0,SURREY,0,0,0,1,0,6.888053818660503e-05,0.0002491970317864658,0.00010792855129904003,0,0
148 ST & 56 AVE,12.0,6.0,18.0,SURREY,0,1,0,0,0,3.985413387003567e-05,0.00026117047903018696,9.16049181662731e-05,0,0
148 ST & 56 AVE,10.0,8.0,18.0,SURREY,1,0,0,0,0,5.03382098474123e-05,0.00020815120103242997,8.697038658336836e-05,0,0
148 ST & 56 AVE,14.0,11.0,25.0,SURREY,0,0,0,0,1,7.34807847747814e-05,0.0003977837761045603,0.00013521260830529926,0,0
148 ST & 56 AVE,10.0,16.0,26.0,SURREY,0,0,1,0,0,0.00014678629749912845,0.00032556322437817426,0.00018608912237506978,0,0
148 ST & 56 AVE,12.0,7.0,19.0,SURREY,0,0,0,1,0,5.357375192291502e-05,0.0003322627090486211,0.00011392458192676448,0,0
148 ST & 64 AVE,12.0,11.0,23.0,SURREY,0,0,0,1,0,8.418732445029504e-05,0.0003322627090486211,0.00013790870443766226,0,0
148 ST & 64 AVE,17.0,10.0,27.0,SURREY,1,0,0,0,0,6.292276230926537e-05,0.00035385704175513094,0.00013045557987505254,0,0
148 ST & 64 AVE,7.0,15.0,22.0,SURREY,0,0,0,0,1,0.00010020107014742918,0.00019889188805228015,0.00011898709530866334,0,0
148 ST & 64 AVE,15.0,8.0,23.0,SURREY,0,0,1,0,0,7.339314874956423e-05,0.0004883448365672614,0.00016461730056256172,0,0
148 ST & 64 AVE,22.0,14.0,36.0,SURREY,0,1,0,0,0,9.299297903008323e-05,0.00047881254488867607,0.0001832098363325462,0,0
148 ST & 72 AVE,10.0,9.0,19.0,SURREY,0,0,0,0,1,6.0120642088457504e-05,0.0002841312686461145,0.00010276158231202743,0,0
148 ST & 72 AVE,9.0,5.0,14.0,SURREY,0,0,0,1,0,3.8266965659225017e-05,0.0002491970317864658,8.394442878814225e-05,0,0
148 ST & 72 AVE,7.0,7.0,14.0,SURREY,0,0,1,0,0,6.42190051558687e-05,0.00022789425706472196,0.00010020183512503758,0,0
148 ST & 72 AVE,20.0,8.0,28.0,SURREY,1,0,0,0,0,5.03382098474123e-05,0.00041630240206485993,0.00013528726801857301,0,0
148 ST & 72 AVE,14.0,8.0,22.0,SURREY,0,1,0,0,0,5.3138845160047556e-05,0.0003046988922018848,0.00011196156664766712,0,0
148 ST & 88 AVE,17.0,5.0,22.0,SURREY,0,0,1,0,0,4.5870717968477645e-05,0.0005534574814428962,0.00015746002662505904,0,0
148 ST & 88 AVE,20.0,28.0,48.0,SURREY,0,0,0,0,1,0.00018704199760853445,0.000568262537292229,0.0002596082079461746,0,0
148 ST & 88 AVE,12.0,15.0,27.0,SURREY,0,0,0,1,0,0.00011480089697767505,0.0003322627090486211,0.00016189282694856004,0,0
148 ST & 88 AVE,16.0,8.0,24.0,SURREY,1,0,0,0,0,5.03382098474123e-05,0.00033304192165188796,0.00011596051544449115,0,0
148 ST & 88 AVE,22.0,9.0,31.0,SURREY,0,1,0,0,0,5.97812008050535e-05,0.00047881254488867607,0.00015776402573080368,0,0
148 ST & 96 AVE,22.0,12.0,34.0,SURREY,0,1,0,0,0,7.970826774007134e-05,0.00047881254488867607,0.0001730315120918492,0,0
148 ST & 96 AVE,23.0,21.0,44.0,SURREY,0,0,0,1,0,0.00016072125576874509,0.0006368368590098572,0.0002638253476198756,0,0
148 ST & 96 AVE,7.0,12.0,19.0,SURREY,0,0,1,0,0,0.00011008972312434634,0.00022789425706472196,0.000135988204812551,0,0
148 ST & 96 AVE,16.0,23.0,39.0,SURREY,0,0,0,0,1,0.00015364164089272473,0.0004546100298337832,0.00021093166895626682,0,0
148 ST & 96 AVE,28.0,14.0,42.0,SURREY,1,0,0,0,0,8.809186723297153e-05,0.0005828233628908039,0.0002029309020278595,0,0
148 ST & FRASER HWY & TURNING LANE,25.0,24.0,49.0,SURREY,1,0,0,0,0,0.0001510146295422369,0.0005203780025810749,0.00023675271903250277,0,0
148 ST & FRASER HWY & TURNING LANE,16.0,20.0,36.0,SURREY,0,0,0,1,0,0.00015306786263690007,0.00044301694539816146,0.00021585710259808006,0,0
148 ST & FRASER HWY & TURNING LANE,15.0,6.0,21.0,SURREY,0,0,1,0,0,5.504486156217317e-05,0.0004883448365672614,0.00015030275268755635,0,0
148 ST & FRASER HWY & TURNING LANE,34.0,22.0,56.0,SURREY,0,1,0,0,0,0.00014613182419013078,0.000739983023918863,0.0002849930787395163,0,0
148 ST & FRASER HWY & TURNING LANE,22.0,9.0,31.0,SURREY,0,0,0,0,1,6.0120642088457504e-05,0.0006250887910214519,0.00016766363429857108,0,0
148 ST & NORTH BLUFF RD & OXFORD ST,3.0,7.0,10.0,SURREY,0,0,0,0,1,4.676049940213361e-05,8.523938059383435e-05,5.4085043322119703e-05,0,0
148 ST & NORTH BLUFF RD & OXFORD ST,3.0,5.0,8.0,SURREY,0,0,1,0,0,4.5870717968477645e-05,9.766896731345227e-05,5.7258191500021474e-05,0,0
148 ST & NORTH BLUFF RD & OXFORD ST,5.0,12.0,17.0,SURREY,1,0,0,0,0,7.550731477111845e-05,0.00010407560051621498,8.21386984398479e-05,0,0
148 ST & NORTH BLUFF RD & OXFORD ST,4.0,9.0,13.0,SURREY,0,0,0,1,0,6.888053818660503e-05,0.00011075423634954037,7.794839816041781e-05,0,0
148 ST & NORTH BLUFF RD & OXFORD ST,7.0,5.0,12.0,SURREY,0,1,0,0,0,3.3211778225029724e-05,0.0001523494461009424,6.106994544418207e-05,0,0
14TH AVE & GRIFFITHS DR & TURNING LANE,0.0,4.0,4.0,BURNABY,0,0,1,0,0,3.6696574374782114e-05,0.0,2.8629095750010737e-05,0,0
14TH AVE & GRIFFITHS DR & TURNING LANE,1.0,4.0,5.0,BURNABY,0,0,0,1,0,3.061357252738001e-05,2.768855908738509e-05,2.9980153138622234e-05,0,0
14TH AVE & GRIFFITHS DR & TURNING LANE,3.0,8.0,11.0,BURNABY,0,1,0,0,0,5.3138845160047556e-05,6.529261975754674e-05,5.598078332383356e-05,0,0
14TH AVE & GRIFFITHS DR & TURNING LANE,0.0,3.0,3.0,BURNABY,0,0,0,0,1,2.0040214029485833e-05,0.0,1.6225512996635912e-05,0,0
14TH AVE & GRIFFITHS DR & TURNING LANE,4.0,4.0,8.0,BURNABY,1,0,0,0,0,2.516910492370615e-05,8.326048041297199e-05,3.865350514816372e-05,0,0
14TH AVE & KINGSWAY,9.0,9.0,18.0,BURNABY,1,0,0,0,0,5.663048607833884e-05,0.00018733608092918696,8.697038658336836e-05,0,0
14TH AVE & KINGSWAY,4.0,4.0,8.0,BURNABY,0,0,0,1,0,3.061357252738001e-05,0.00011075423634954037,4.796824502179557e-05,0,0
14TH AVE & KINGSWAY,3.0,2.0,5.0,BURNABY,0,0,0,0,1,1.336014268632389e-05,8.523938059383435e-05,2.7042521661059852e-05,0,0
14TH AVE & KINGSWAY,6.0,4.0,10.0,BURNABY,0,1,0,0,0,2.6569422580023778e-05,0.00013058523951509348,5.089162120348506e-05,0,0
14TH AVE & KINGSWAY,3.0,3.0,6.0,BURNABY,0,0,1,0,0,2.7522430781086585e-05,9.766896731345227e-05,4.29436436250161e-05,0,0
150 ST & 72 AVE,5.0,7.0,12.0,SURREY,0,0,0,0,1,4.676049940213361e-05,0.00014206563432305724,6.490205198654365e-05,0,0
150 ST & 72 AVE,5.0,6.0,11.0,SURREY,0,0,1,0,0,5.504486156217317e-05,0.00016278161218908713,7.873001331252952e-05,0,0
150 ST & 72 AVE,11.0,5.0,16.0,SURREY,0,1,0,0,0,3.3211778225029724e-05,0.00023940627244433804,8.14265939255761e-05,0,0
150 ST & 72 AVE,8.0,9.0,17.0,SURREY,1,0,0,0,0,5.663048607833884e-05,0.00016652096082594398,8.21386984398479e-05,0,0
150 ST & 72 AVE,5.0,3.0,8.0,SURREY,0,0,0,1,0,2.296017939553501e-05,0.00013844279543692546,4.796824502179557e-05,0,0
150 ST & 88 AVE,12.0,3.0,15.0,SURREY,0,0,0,1,0,2.296017939553501e-05,0.0003322627090486211,8.99404594158667e-05,0,0
150 ST & 88 AVE,4.0,6.0,10.0,SURREY,0,1,0,0,0,3.985413387003567e-05,8.705682634339565e-05,5.089162120348506e-05,0,0
150 ST & 88 AVE,6.0,1.0,7.0,SURREY,0,0,1,0,0,9.174143593695528e-06,0.00019533793462690453,5.010091756251879e-05,0,0
150 ST & 88 AVE,9.0,6.0,15.0,SURREY,0,0,0,0,1,4.008042805897167e-05,0.00025571814178150304,8.112756498317956e-05,0,0
150 ST & 88 AVE,3.0,7.0,10.0,SURREY,1,0,0,0,0,4.4045933616485766e-05,6.244536030972898e-05,4.831688143520465e-05,0,0
152 ST & 16 AVE & JOHNSTON RD & NORTH BLUFF RD,13.0,16.0,29.0,SURREY,0,0,0,1,0,0.00012245429010952004,0.0003599512681360062,0.00017388488820400895,0,0
152 ST & 16 AVE & JOHNSTON RD & NORTH BLUFF RD,10.0,25.0,35.0,SURREY,0,0,0,0,1,0.00016700178357904863,0.0002841312686461145,0.00018929765162741896,0,0
152 ST & 16 AVE & JOHNSTON RD & NORTH BLUFF RD,6.0,20.0,26.0,SURREY,0,0,1,0,0,0.00018348287187391058,0.00019533793462690453,0.00018608912237506978,0,0
152 ST & 16 AVE & JOHNSTON RD & NORTH BLUFF RD,12.0,32.0,44.0,SURREY,0,1,0,0,0,0.00021255538064019023,0.00026117047903018696,0.00022392313329533425,0,0
152 ST & 16 AVE & JOHNSTON RD & NORTH BLUFF RD,18.0,24.0,42.0,SURREY,1,0,0,0,0,0.0001510146295422369,0.0003746721618583739,0.0002029309020278595,0,0
152 ST & 17 AVE,4.0,3.0,7.0,SURREY,0,0,1,0,0,2.7522430781086585e-05,0.0001302252897512697,5.010091756251879e-05,0,0
152 ST & 17 AVE,3.0,4.0,7.0,SURREY,0,0,0,1,0,3.061357252738001e-05,8.306567726215527e-05,4.1972214394071124e-05,0,0
152 ST & 17 AVE,4.0,7.0,11.0,SURREY,0,0,0,0,1,4.676049940213361e-05,0.0001136525074584458,5.949354765433167e-05,0,0
152 ST & 17 AVE,3.0,11.0,14.0,SURREY,0,1,0,0,0,7.306591209506539e-05,6.529261975754674e-05,7.124826968487908e-05,0,0
152 ST & 17 AVE,4.0,6.0,10.0,SURREY,1,0,0,0,0,3.7753657385559226e-05,8.326048041297199e-05,4.831688143520465e-05,0,0
152 ST & 18 AVE,5.0,14.0,19.0,SURREY,0,1,0,0,0,9.299297903008323e-05,0.00010882103292924457,9.669408028662161e-05,0,0
152 ST & 18 AVE,3.0,8.0,11.0,SURREY,0,0,1,0,0,7.339314874956423e-05,9.766896731345227e-05,7.873001331252952e-05,0,0
152 ST & 18 AVE,3.0,9.0,12.0,SURREY,1,0,0,0,0,5.663048607833884e-05,6.244536030972898e-05,5.7980257722245574e-05,0,0
152 ST & 18 AVE,7.0,6.0,13.0,SURREY,0,0,0,1,0,4.592035879107002e-05,0.00019381991361169565,7.794839816041781e-05,0,0
152 ST & 18 AVE,7.0,14.0,21.0,SURREY,0,0,0,0,1,9.352099880426723e-05,0.00019889188805228015,0.00011357859097645137,0,0
152 ST & 20 AVE,7.0,12.0,19.0,SURREY,0,0,0,1,0,9.184071758214005e-05,0.00019381991361169565,0.00011392458192676448,0,0
152 ST & 20 AVE,8.0,14.0,22.0,SURREY,0,1,0,0,0,9.299297903008323e-05,0.0001741136526867913,0.00011196156664766712,0,0
152 ST & 20 AVE,7.0,8.0,15.0,SURREY,0,0,0,0,1,5.344057074529556e-05,0.00019889188805228015,8.112756498317956e-05,0,0
152 ST & 20 AVE,6.0,6.0,12.0,SURREY,0,0,1,0,0,5.504486156217317e-05,0.00019533793462690453,8.58872872500322e-05,0,0
152 ST & 20 AVE,9.0,7.0,16.0,SURREY,1,0,0,0,0,4.4045933616485766e-05,0.00018733608092918696,7.730701029632744e-05,0,0
152 ST & 24 AVE,21.0,21.0,42.0,SURREY,1,0,0,0,0,0.00013213780084945728,0.0004371175221681029,0.0002029309020278595,0,0
152 ST & 24 AVE,8.0,36.0,44.0,SURREY,0,0,0,0,1,0.00024048256835383002,0.0002273050149168916,0.00023797419061732667,0,0
152 ST & 24 AVE,14.0,19.0,33.0,SURREY,0,1,0,0,0,0.00012620475725511296,0.0003046988922018848,0.0001679423499715007,0,0
152 ST & 24 AVE,14.0,11.0,25.0,SURREY,0,0,1,0,0,0.00010091557953065081,0.00045578851412944393,0.0001789318484375671,0,0
152 ST & 24 AVE,18.0,21.0,39.0,SURREY,0,0,0,1,0,0.00016072125576874509,0.0004983940635729316,0.00023384519448125342,0,0
152 ST & 32 AVE DIVERSION & TURNING LANE,20.0,33.0,53.0,SURREY,0,0,1,0,0,0.0003027467385919524,0.0006511264487563485,0.0003793355186876423,0,0
152 ST & 32 AVE DIVERSION & TURNING LANE,31.0,61.0,92.0,SURREY,1,0,0,0,0,0.0003838288500865188,0.0006452687232005328,0.00044451530920388275,0,0
152 ST & 32 AVE DIVERSION & TURNING LANE,33.0,32.0,65.0,SURREY,0,0,0,0,1,0.00021376228298118223,0.0009376331865321778,0.00035155278159377807,0,0
152 ST & 32 AVE DIVERSION & TURNING LANE,39.0,52.0,91.0,SURREY,0,1,0,0,0,0.0003454024935403091,0.0008488040568481076,0.000463113752951714,0,0
152 ST & 32 AVE DIVERSION & TURNING LANE,20.0,43.0,63.0,SURREY,0,0,0,1,0,0.00032909590466933516,0.0005537711817477018,0.0003777499295466401,0,0
152 ST & 34 AVE,7.0,3.0,10.0,SURREY,0,0,0,1,0,2.296017939553501e-05,0.00019381991361169565,5.996030627724447e-05,0,0
152 ST & 34 AVE,9.0,11.0,20.0,SURREY,0,0,0,0,1,7.34807847747814e-05,0.00025571814178150304,0.00010817008664423941,0,0
152 ST & 34 AVE,4.0,3.0,7.0,SURREY,1,0,0,0,0,1.8876828692779613e-05,8.326048041297199e-05,3.3821817004643254e-05,0,0
152 ST & 34 AVE,3.0,1.0,4.0,SURREY,0,1,0,0,0,6.6423556450059445e-06,6.529261975754674e-05,2.0356648481394024e-05,0,0
152 ST & 34 AVE,5.0,2.0,7.0,SURREY,0,0,1,0,0,1.8348287187391057e-05,0.00016278161218908713,5.010091756251879e-05,0,0
152 ST & 36 AVE,5.0,5.0,10.0,SURREY,0,1,0,0,0,3.3211778225029724e-05,0.00010882103292924457,5.089162120348506e-05,0,0
152 ST & 36 AVE,2.0,1.0,3.0,SURREY,0,0,1,0,0,9.174143593695528e-06,6.511264487563485e-05,2.147182181250805e-05,0,0
152 ST & 36 AVE,7.0,5.0,12.0,SURREY,1,0,0,0,0,3.1461381154632686e-05,0.00014570584072270097,5.7980257722245574e-05,0,0
152 ST & 36 AVE,1.0,5.0,6.0,SURREY,0,0,0,1,0,3.8266965659225017e-05,2.768855908738509e-05,3.597618376634668e-05,0,0
152 ST & 36 AVE,3.0,6.0,9.0,SURREY,0,0,0,0,1,4.008042805897167e-05,8.523938059383435e-05,4.867653898990773e-05,0,0
152 ST & 40 AVE & TURNING LANE,10.0,5.0,15.0,SURREY,0,1,0,0,0,3.3211778225029724e-05,0.00021764206585848914,7.633743180522759e-05,0,0
152 ST & 40 AVE & TURNING LANE,10.0,12.0,22.0,SURREY,0,0,1,0,0,0.00011008972312434634,0.00032556322437817426,0.00015746002662505904,0,0
152 ST & 40 AVE & TURNING LANE,10.0,12.0,22.0,SURREY,0,0,0,0,1,8.016085611794333e-05,0.0002841312686461145,0.00011898709530866334,0,0
152 ST & 40 AVE & TURNING LANE,5.0,8.0,13.0,SURREY,1,0,0,0,0,5.03382098474123e-05,0.00010407560051621498,6.281194586576603e-05,0,0
152 ST & 40 AVE & TURNING LANE,5.0,14.0,19.0,SURREY,0,0,0,1,0,0.00010714750384583004,0.00013844279543692546,0.00011392458192676448,0,0
152 ST & 54A AVE,5.0,9.0,14.0,SURREY,0,0,0,0,1,6.0120642088457504e-05,0.00014206563432305724,7.571906065096758e-05,0,0
152 ST & 54A AVE,7.0,9.0,16.0,SURREY,0,1,0,0,0,5.97812008050535e-05,0.0001523494461009424,8.14265939255761e-05,0,0
152 ST & 54A AVE,6.0,4.0,10.0,SURREY,0,0,1,0,0,3.6696574374782114e-05,0.00019533793462690453,7.157273937502685e-05,0,0
152 ST & 54A AVE,5.0,6.0,11.0,SURREY,0,0,0,1,0,4.592035879107002e-05,0.00013844279543692546,6.59563369049689e-05,0,0
152 ST & 54A AVE,11.0,9.0,20.0,SURREY,1,0,0,0,0,5.663048607833884e-05,0.00022896632113567295,9.66337628704093e-05,0,0
152 ST & 56 AVE,57.0,75.0,132.0,SURREY,0,0,0,1,0,0.0005740044848883752,0.0015782478679809502,0.0007914760428596269,0,1
152 ST & 56 AVE,49.0,49.0,98.0,SURREY,0,0,1,0,0,0.0004495330360910809,0.0015952597994530538,0.0007014128458752631,0,1
152 ST & 56 AVE,66.0,81.0,147.0,SURREY,1,0,0,0,0,0.0005096743747050495,0.0013737979268140378,0.0007102581570975082,0,1
152 ST & 56 AVE,66.0,58.0,124.0,SURREY,0,1,0,0,0,0.0003852566274103448,0.0014364376346660283,0.0006310561029232147,0,1
152 ST & 56 AVE,49.0,84.0,133.0,SURREY,0,0,0,0,1,0.0005611259928256034,0.001392243216365961,0.000719331076184192,0,1
152 ST & 58A AVE & PANORAMA DR,8.0,7.0,15.0,SURREY,0,0,0,0,1,4.676049940213361e-05,0.0002273050149168916,8.112756498317956e-05,0,0
152 ST & 58A AVE & PANORAMA DR,8.0,6.0,14.0,SURREY,0,0,0,1,0,4.592035879107002e-05,0.00022150847269908073,8.394442878814225e-05,0,0
152 ST & 58A AVE & PANORAMA DR,11.0,6.0,17.0,SURREY,1,0,0,0,0,3.7753657385559226e-05,0.00022896632113567295,8.21386984398479e-05,0,0
152 ST & 58A AVE & PANORAMA DR,4.0,2.0,6.0,SURREY,0,0,1,0,0,1.8348287187391057e-05,0.0001302252897512697,4.29436436250161e-05,0,0
152 ST & 58A AVE & PANORAMA DR,10.0,5.0,15.0,SURREY,0,1,0,0,0,3.3211778225029724e-05,0.00021764206585848914,7.633743180522759e-05,0,0
152 ST & 60 AVE,6.0,6.0,12.0,SURREY,1,0,0,0,0,3.7753657385559226e-05,0.00012489072061945796,5.7980257722245574e-05,0,0
152 ST & 60 AVE,4.0,9.0,13.0,SURREY,0,0,1,0,0,8.256729234325976e-05,0.0001302252897512697,9.304456118753489e-05,0,0
152 ST & 60 AVE,7.0,3.0,10.0,SURREY,0,0,0,1,0,2.296017939553501e-05,0.00019381991361169565,5.996030627724447e-05,0,0
152 ST & 60 AVE,7.0,6.0,13.0,SURREY,0,1,0,0,0,3.985413387003567e-05,0.0001523494461009424,6.615910756453058e-05,0,0
152 ST & 60 AVE,6.0,12.0,18.0,SURREY,0,0,0,0,1,8.016085611794333e-05,0.0001704787611876687,9.735307797981546e-05,0,0
152 ST & 64 AVE,54.0,50.0,104.0,SURREY,1,0,0,0,0,0.0003146138115463269,0.0011240164855751218,0.0005024955669261283,1,1
152 ST & 64 AVE,66.0,48.0,114.0,SURREY,0,1,0,0,0,0.00031883307096028537,0.0014364376346660283,0.0005801644817197296,1,1
152 ST & 64 AVE,73.0,45.0,118.0,SURREY,0,0,0,1,0,0.00034440269093302515,0.002021264813379112,0.0007075316140714847,1,1
152 ST & 64 AVE,53.0,43.0,96.0,SURREY,0,0,1,0,0,0.00039448817452890773,0.0017254850892043235,0.0006870982980002576,1,1
152 ST & 64 AVE,53.0,58.0,111.0,SURREY,0,0,0,0,1,0.00038744413790339283,0.0015058957238244068,0.0006003439808755287,1,1
152 ST & 66A AVE,8.0,7.0,15.0,SURREY,0,0,0,0,1,4.676049940213361e-05,0.0002273050149168916,8.112756498317956e-05,0,0
152 ST & 66A AVE,3.0,5.0,8.0,SURREY,0,1,0,0,0,3.3211778225029724e-05,6.529261975754674e-05,4.071329696278805e-05,0,0
152 ST & 66A AVE,6.0,3.0,9.0,SURREY,1,0,0,0,0,1.8876828692779613e-05,0.00012489072061945796,4.348519329168418e-05,0,0
