Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
124 AVE & 227 ST,Casualty,MAPLE RIDGE,2022,2,49.227978,-122.593858
128 AVE & 209 ST & 210 ST & GOLDEN EARS WAY,Casualty,MAPLE RIDGE,2022,2,49.234974,-122.638909
128 AVE & 232 ST,Casualty,MAPLE RIDGE,2022,2,49.234894,-122.579338
132 AVE & 233 ST,Casualty,MAPLE RIDGE,2022,2,49.241939,-122.575827
132 AVE & EDGE ST,Casualty,MAPLE RIDGE,2022,2,49.242192,-122.596831
133 AVE & 236 ST & LARCH AVE,Casualty,MAPLE RIDGE,2022,2,49.244029,-122.568351
200 ST & MAPLE MEADOWS WAY & MAPLE MEADOWS WAY OFFRAMP & TURNING LANE,Casualty,MAPLE RIDGE,2022,2,49.220396,-122.666544
205 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,2,49.221332,-122.653015
206 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,2,49.22053,-122.650492
206 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2022,2,49.218529,-122.651305
208 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,2,49.220523,-122.644818
210 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,2,49.220531,-122.639416
220 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,2,49.220526,-122.612764
223 ST & SELKIRK AVE,Casualty,MAPLE RIDGE,2022,2,49.217758,-122.60453
225 ST & HANEY BYPASS & TURNING LANE,Casualty,MAPLE RIDGE,2022,2,49.210757,-122.599213
230 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,2,49.220398,-122.58485
240 ST & MCCLURE AVE & MCCLURE DR,Casualty,MAPLE RIDGE,2022,2,49.196967,-122.55672
BURNETT ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,2,49.220422,-122.588337
COTTONWOOD DR & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,2,49.220327,-122.570941
GILKER HILL RD & KANAKA WAY,Casualty,MAPLE RIDGE,2022,2,49.204176,-122.570003
HAMMOND RD & WEST ST,Casualty,MAPLE RIDGE,2022,2,49.216104,-122.664795
LOUGHEED HWY & OWEN ST,Casualty,MAPLE RIDGE,2022,2,49.218136,-122.646567
102 AVE & 240 ST,Casualty,MAPLE RIDGE,2022,3,49.187489,-122.556867
104 AVE & 240 ST,Casualty,MAPLE RIDGE,2022,3,49.191355,-122.556841
113B AVE & 113B AVE OFFRAMP & 113B AVE ONRAMP & AIRPORT WAY,Casualty,MAPLE RIDGE,2022,3,49.20843,-122.670562
113B AVE & KINGSTON ST,Casualty,MAPLE RIDGE,2022,3,49.209289,-122.665731
113B AVE & STEWART CRES,Casualty,MAPLE RIDGE,2022,3,49.210539,-122.659427
118 AVE & 203 ST,Casualty,MAPLE RIDGE,2022,3,49.217366,-122.658456
119 AVE & 227 ST,Casualty,MAPLE RIDGE,2022,3,49.218944,-122.594054
122 AVE & 222 ST,Casualty,MAPLE RIDGE,2022,3,49.224164,-122.606956
132 AVE & 224 ST,Casualty,MAPLE RIDGE,2022,3,49.242231,-122.60105
201B ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,3,49.221425,-122.662774
210 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2022,3,49.217475,-122.638927
223 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,3,49.22049,-122.604509
224 ST & SELKIRK AVE & MALL ACCESS,Casualty,MAPLE RIDGE,2022,3,49.217729,-122.601635
232 ST & CHERRYWOOD DR,Casualty,MAPLE RIDGE,2022,3,49.221528,-122.579252
238B ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,3,49.220355,-122.561232
CARR ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2022,3,49.216969,-122.616669
CARSHILL ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2022,3,49.21695,-122.614208
DEWDNEY TRUNK RD & MCNUTT RD,Casualty,MAPLE RIDGE,2022,3,49.220078,-122.466991
LOUGHEED HWY & RIVER RD & TAMARACK LANE & TURNING LANE,Casualty,MAPLE RIDGE,2022,3,49.201042,-122.578643
116 AVE & LOUGHEED HWY,Casualty,MAPLE RIDGE,2022,4,49.212423,-122.586332
119 AVE & 207 ST,Casualty,MAPLE RIDGE,2022,4,49.21925,-122.647889
124 AVE & 224 ST,Casualty,MAPLE RIDGE,2022,4,49.227721,-122.60127
132 AVE & 232 ST & PRIVATE DRIVEWAY,Casualty,MAPLE RIDGE,2022,4,49.242051,-122.57961
224 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2022,4,49.216929,-122.601543
227 ST & ABERNETHY WAY,Casualty,MAPLE RIDGE,2022,4,49.229206,-122.593826
227 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2022,4,49.217049,-122.594116
228 ST & LOUGHEED HWY & RITCHIE AVE & TURNING LANE,Casualty,MAPLE RIDGE,2022,4,49.215886,-122.590316
256 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,4,49.220462,-122.512522
280 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2022,4,49.174071,-122.444206
287 ST & 94 AVE & LOUGHEED HWY & TURNING LANE,Casualty,MAPLE RIDGE,2022,4,49.173393,-122.428961
DEWDNEY TRUNK RD & EDGE ST,Casualty,MAPLE RIDGE,2022,4,49.220418,-122.597837
116 AVE & 223 ST & CALLAGHAN AVE & HANEY BYPASS & TURNING LANE,Casualty,MAPLE RIDGE,2022,5,49.213349,-122.604136
223 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2022,5,49.216888,-122.604541
248 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,5,49.220272,-122.534702
GOLDEN EARS WAY & MAPLE MEADOWS WAY,Casualty,MAPLE RIDGE,2022,5,49.216786,-122.668398
JIM ROBSON WAY & LOUGHEED HWY & TURNING LANE,Casualty,MAPLE RIDGE,2022,5,49.192614,-122.572723
LOUGHEED HWY & RIVER RD,Casualty,MAPLE RIDGE,2022,6,49.179571,-122.541872
227 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,7,49.220439,-122.594009
228 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,7,49.220426,-122.590283
207 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,8,49.220516,-122.647839
224 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,8,49.220463,-122.601689
272 ST & LOUGHEED HWY & ACCESS ROAD,Casualty,MAPLE RIDGE,2022,8,49.173079,-122.475686
128 AVE & 216 ST,Casualty,MAPLE RIDGE,2022,9,49.235089,-122.622504
240 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,9,49.220346,-122.557124
203 ST & GOLDEN EARS WAY,Casualty,MAPLE RIDGE,2022,10,49.23238,-122.656702
DEWDNEY TRUNK RD & LAITY ST,Casualty,MAPLE RIDGE,2022,10,49.220558,-122.631841
222 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,11,49.220495,-122.60701
222 ST & HANEY BYPASS & LOUGHEED HWY,Casualty,MAPLE RIDGE,2022,11,49.21689,-122.607056
232 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,11,49.220363,-122.579239
216 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,12,49.220566,-122.622749
240 ST & LOUGHEED HWY & TURNING LANE,Casualty,MAPLE RIDGE,2022,13,49.183312,-122.556831
207 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2022,14,49.218251,-122.647897
203 ST & DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,16,49.221432,-122.656683
216 ST & LOUGHEED HWY & TURNING LANE,Casualty,MAPLE RIDGE,2022,16,49.217037,-122.622845
232 ST & HANEY BYPASS & KANAKA WAY & LOUGHEED HWY & TURNING LANE,Casualty,MAPLE RIDGE,2022,18,49.203322,-122.579946
DEWDNEY TRUNK RD & LOUGHEED HWY & MAPLE MEADOWS WAY & WEST ST & TURNING LANE,Casualty,MAPLE RIDGE,2022,22,49.221211,-122.664242
LAITY ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2022,22,49.217099,-122.631897
203 ST & LOUGHEED HWY,Casualty,MAPLE RIDGE,2022,26,49.219239,-122.657635
GOLDEN EARS BRIDGE,Casualty,MAPLE RIDGE,2018,23,49.198532,-122.666322
GOLDEN EARS BRIDGE,Casualty,MAPLE RIDGE,2019,22,49.198532,-122.666322
GOLDEN EARS BRIDGE,Casualty,MAPLE RIDGE,2020,24,49.198532,-122.666322
GOLDEN EARS BRIDGE,Casualty,MAPLE RIDGE,2021,28,49.198532,-122.666322
GOLDEN EARS BRIDGE,Casualty,MAPLE RIDGE,2022,22,49.198532,-122.666322
210 ST,Casualty,MAPLE RIDGE,2018,1,49.241775,-122.638957
224 ST,Casualty,MAPLE RIDGE,2018,1,49.246925,-122.6009
232 ST,Casualty,MAPLE RIDGE,2018,1,49.238199,-122.579506
FERN CRES,Casualty,MAPLE RIDGE,2018,1,49.241887,-122.573091
FRASER ST,Casualty,MAPLE RIDGE,2018,1,49.215148,-122.600095
HANEY BYPASS,Casualty,MAPLE RIDGE,2018,1,49.208003,-122.592776
LORNE AVE,Casualty,MAPLE RIDGE,2018,1,49.208667,-122.648856
LOUGHEED HWY,Casualty,MAPLE RIDGE,2018,1,49.172054,-122.489792
LOUGHEED HWY,Casualty,MAPLE RIDGE,2018,1,49.172132,-122.503544
LOUGHEED HWY,Casualty,MAPLE RIDGE,2018,1,49.186929,-122.565955
LOUGHEED HWY,Casualty,MAPLE RIDGE,2018,1,49.216946,-122.61345
LOUGHEED HWY,Casualty,MAPLE RIDGE,2018,1,49.21696,-122.615438
LOUGHEED HWY,Casualty,MAPLE RIDGE,2018,1,49.217068,-122.627371
LOUGHEED HWY,Casualty,MAPLE RIDGE,2018,1,49.220697,-122.662698
102 AVE,Casualty,MAPLE RIDGE,2019,1,49.187436,-122.546952
121 AVE,Casualty,MAPLE RIDGE,2019,1,49.222979,-122.625695
207 ST,Casualty,MAPLE RIDGE,2019,1,49.217546,-122.647909
232 ST,Casualty,MAPLE RIDGE,2019,1,49.211661,-122.579233
DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2019,1,49.220424,-122.58931
DONOVAN AVE,Casualty,MAPLE RIDGE,2019,1,49.219086,-122.622095
LAITY ST,Casualty,MAPLE RIDGE,2019,1,49.221778,-122.631833
LEE AVE,Casualty,MAPLE RIDGE,2019,1,49.226651,-122.596109
LOUGHEED HWY,Casualty,MAPLE RIDGE,2019,1,49.21696,-122.615438
LOUGHEED HWY,Casualty,MAPLE RIDGE,2019,1,49.218806,-122.654619
LOUGHEED HWY,Casualty,MAPLE RIDGE,2019,1,49.220697,-122.662698
224 ST,Casualty,MAPLE RIDGE,2020,1,49.217513,-122.60161
224 ST,Casualty,MAPLE RIDGE,2020,1,49.225915,-122.601319
233 ST,Casualty,MAPLE RIDGE,2020,1,49.225762,-122.576409
248 ST,Casualty,MAPLE RIDGE,2020,1,49.236009,-122.535111
LOUGHEED HWY,Casualty,MAPLE RIDGE,2020,1,49.171892,-122.497535
MCCAULEY CRES,Casualty,MAPLE RIDGE,2020,1,49.245186,-122.561631
112 AVE,Casualty,MAPLE RIDGE,2021,1,49.205775,-122.55028
DOGWOOD AVE,Casualty,MAPLE RIDGE,2021,1,49.237735,-122.57446
LOUGHEED HWY,Casualty,MAPLE RIDGE,2021,1,49.218,-122.645052
LOUGHEED HWY,Casualty,MAPLE RIDGE,2021,1,49.21839,-122.649601
113 AVE,Casualty,MAPLE RIDGE,2022,1,49.208352,-122.590773
113B AVE,Casualty,MAPLE RIDGE,2022,1,49.209956,-122.659813
128 AVE,Casualty,MAPLE RIDGE,2022,1,49.234971,-122.607595
207 ST,Casualty,MAPLE RIDGE,2022,1,49.21996,-122.647861
CAMPBELL AVE,Casualty,MAPLE RIDGE,2022,1,49.223895,-122.630807
DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,1,49.220433,-122.599817
DEWDNEY TRUNK RD,Casualty,MAPLE RIDGE,2022,1,49.221435,-122.660379
LOUGHEED HWY,Casualty,MAPLE RIDGE,2022,1,49.173582,-122.471288
LOUGHEED HWY,Casualty,MAPLE RIDGE,2022,1,49.218,-122.645052
LOUGHEED HWY,Casualty,MAPLE RIDGE,2022,1,49.220574,-122.662368
100 AVE & 264 ST,PDO,MAPLE RIDGE,2018,1,49.184011,-122.490646
100 AVE & 272 ST,PDO,MAPLE RIDGE,2018,1,49.182524,-122.46852
101 AVE & JACKSON RD,PDO,MAPLE RIDGE,2018,1,49.185943,-122.539935
102 AVE & 241 ST,PDO,MAPLE RIDGE,2018,1,49.187493,-122.554615
102 AVE & 242B ST,PDO,MAPLE RIDGE,2018,1,49.187457,-122.550108
102 AVE & 244 ST,PDO,MAPLE RIDGE,2018,1,49.187473,-122.545936
102 AVE & 256 ST,PDO,MAPLE RIDGE,2018,1,49.187538,-122.512677
104 AVE & 280 ST,PDO,MAPLE RIDGE,2018,1,49.19119,-122.446492
104 AVE & JACKSON RD,PDO,MAPLE RIDGE,2018,1,49.191303,-122.539493
104 AVE & SLATFORD PL & SLATFORD ST,PDO,MAPLE RIDGE,2018,1,49.191371,-122.559299
110 AVE & 240 ST,PDO,MAPLE RIDGE,2018,1,49.202092,-122.556659
112 AVE & 272 ST,PDO,MAPLE RIDGE,2018,1,49.205647,-122.468471
112 AVE & LOCKWOOD ST,PDO,MAPLE RIDGE,2018,1,49.20579,-122.530283
116 AVE & 224 ST,PDO,MAPLE RIDGE,2018,1,49.21272,-122.602571
116 AVE & 225 ST,PDO,MAPLE RIDGE,2018,1,49.212688,-122.598954
116B AVE & 203 ST,PDO,MAPLE RIDGE,2018,1,49.215168,-122.658575
117 AVE & 224 ST,PDO,MAPLE RIDGE,2018,1,49.215465,-122.601639
117 AVE & 252 ST,PDO,MAPLE RIDGE,2018,1,49.215754,-122.52371
117 AVE & FRASERVIEW ST,PDO,MAPLE RIDGE,2018,1,49.215112,-122.635929
118 AVE & 230 ST,PDO,MAPLE RIDGE,2018,1,49.216589,-122.584856
118 AVE & 234A ST,PDO,MAPLE RIDGE,2018,1,49.216707,-122.573464
118 AVE & 240 ST,PDO,MAPLE RIDGE,2018,1,49.216695,-122.556963
119 AVE & 203 ST,PDO,MAPLE RIDGE,2018,1,49.220458,-122.657106
119 AVE & 222 ST,PDO,MAPLE RIDGE,2018,1,49.218915,-122.60704
119 AVE & 223 ST,PDO,MAPLE RIDGE,2018,1,49.218581,-122.604518
119 AVE & 227 ST,PDO,MAPLE RIDGE,2018,1,49.218944,-122.594054
119 AVE & COTTONWOOD DR,PDO,MAPLE RIDGE,2018,1,49.218467,-122.570959
120A AVE & 201B ST,PDO,MAPLE RIDGE,2018,1,49.221961,-122.662789
121 AVE & 203 ST & WICKLUND AVE,PDO,MAPLE RIDGE,2018,1,49.223409,-122.656726
121 AVE & 224 ST,PDO,MAPLE RIDGE,2018,1,49.222349,-122.601368
121 AVE & 248 ST,PDO,MAPLE RIDGE,2018,1,49.222661,-122.534773
121 AVE & EDGE ST,PDO,MAPLE RIDGE,2018,1,49.222341,-122.597755
121 AVE & MOUNTAINVIEW CRES,PDO,MAPLE RIDGE,2018,1,49.22301,-122.621531
121A AVE & 232 ST,PDO,MAPLE RIDGE,2018,1,49.222642,-122.579234
121B AVE & 203 ST,PDO,MAPLE RIDGE,2018,1,49.223941,-122.656743
122 AVE & 216 ST,PDO,MAPLE RIDGE,2018,1,49.225145,-122.622666
122 AVE & 220 ST,PDO,MAPLE RIDGE,2018,1,49.224196,-122.612842
122 AVE & 223 ST,PDO,MAPLE RIDGE,2018,1,49.224137,-122.603778
123 AVE & 232 ST,PDO,MAPLE RIDGE,2018,1,49.225466,-122.579192
123B AVE & 231 ST & ABERNETHY WAY,PDO,MAPLE RIDGE,2018,1,49.227703,-122.582239
124 AVE & 203 ST,PDO,MAPLE RIDGE,2018,1,49.228251,-122.656818
124 AVE & 222 ST,PDO,MAPLE RIDGE,2018,1,49.227755,-122.606048
124B AVE & 203 ST,PDO,MAPLE RIDGE,2018,1,49.228598,-122.656817
125A AVE & 231 ST,PDO,MAPLE RIDGE,2018,1,49.229845,-122.581958
126 AVE & 216 ST,PDO,MAPLE RIDGE,2018,1,49.231052,-122.622563
127 AVE & 227 ST,PDO,MAPLE RIDGE,2018,1,49.232972,-122.593762
128 AVE & 227 ST,PDO,MAPLE RIDGE,2018,1,49.235015,-122.593732
128 AVE & 248 ST,PDO,MAPLE RIDGE,2018,1,49.235126,-122.535094
128 AVE & MILL ST,PDO,MAPLE RIDGE,2018,1,49.234902,-122.555759
129 AVE & 232 ST,PDO,MAPLE RIDGE,2018,1,49.237115,-122.57947
132 AVE & 210 ST,PDO,MAPLE RIDGE,2018,1,49.24227,-122.63896
132 AVE & 232 ST & PRIVATE DRIVEWAY,PDO,MAPLE RIDGE,2018,1,49.242051,-122.57961
133 AVE & 236 ST & LARCH AVE,PDO,MAPLE RIDGE,2018,1,49.244029,-122.568351
136 AVE & FOREMAN DR,PDO,MAPLE RIDGE,2018,1,49.249451,-122.595067
137 AVE & 228 ST,PDO,MAPLE RIDGE,2018,1,49.250613,-122.590623
203 ST & THORNE AVE,PDO,MAPLE RIDGE,2018,1,49.214171,-122.658548
205 ST & WESTFIELD AVE,PDO,MAPLE RIDGE,2018,1,49.210336,-122.654196
206 ST & WESTFIELD AVE,PDO,MAPLE RIDGE,2018,1,49.210345,-122.651126
206B ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,1,49.220522,-122.648911
207 ST & LORNE AVE,PDO,MAPLE RIDGE,2018,1,49.208629,-122.648093
214 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,1,49.220577,-122.628133
218 ST & MOUNTAINVIEW CRES,PDO,MAPLE RIDGE,2018,1,49.223577,-122.617206
222 ST & SELKIRK AVE,PDO,MAPLE RIDGE,2018,1,49.217852,-122.607042
223 ST & BROWN AVE,PDO,MAPLE RIDGE,2018,1,49.221859,-122.603836
223 ST & MCINTOSH AVE,PDO,MAPLE RIDGE,2018,1,49.219566,-122.604535
224 ST & HANEY PL,PDO,MAPLE RIDGE,2018,1,49.219081,-122.601722
224 ST & NORTH AVE,PDO,MAPLE RIDGE,2018,1,49.21597,-122.601448
224 ST & SELKIRK AVE & MALL ACCESS,PDO,MAPLE RIDGE,2018,1,49.217729,-122.601635
225 ST & HANEY BYPASS,PDO,MAPLE RIDGE,2018,1,49.210712,-122.599383
225 ST & SELKIRK AVE & MALL ACCESS,PDO,MAPLE RIDGE,2018,1,49.217681,-122.59892
227 ST & KENDRICK LOOP & KENDRICK PL,PDO,MAPLE RIDGE,2018,1,49.228694,-122.593832
227 ST & SELKIRK AVE,PDO,MAPLE RIDGE,2018,1,49.218104,-122.594043
230 ST & CLIFF AVE,PDO,MAPLE RIDGE,2018,1,49.215846,-122.584863
232 ST & CHERRYWOOD DR,PDO,MAPLE RIDGE,2018,1,49.221528,-122.579252
234A ST & GRIFFEN RD,PDO,MAPLE RIDGE,2018,1,49.204026,-122.572979
234A ST & KANAKA WAY,PDO,MAPLE RIDGE,2018,1,49.203259,-122.572692
240 ST & HILL AVE,PDO,MAPLE RIDGE,2018,1,49.18495,-122.556869
240 ST & KANAKA CREEK RD,PDO,MAPLE RIDGE,2018,1,49.199651,-122.556698
243 ST & MCCLURE DR,PDO,MAPLE RIDGE,2018,1,49.194934,-122.549512
248 ST & HALNOR AVE,PDO,MAPLE RIDGE,2018,1,49.225372,-122.534857
263 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2018,1,49.172076,-122.492581
269 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,1,49.220113,-122.477866
272 ST & 96 AVE & RIVER RD,PDO,MAPLE RIDGE,2018,1,49.176538,-122.468868
287 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,1,49.220077,-122.426976
ACADIA ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,1,49.220537,-122.615567
ASHBURY CRT & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,1,49.220568,-122.62428
BLANEY RD & SILVER VALLEY RD,PDO,MAPLE RIDGE,2018,1,49.252424,-122.577856
BROWN AVE & FRASER ST,PDO,MAPLE RIDGE,2018,1,49.221475,-122.600057
CALLAGHAN AVE & HANEY BYPASS,PDO,MAPLE RIDGE,2018,1,49.21333,-122.604057
CARSHILL ST & RIVER RD,PDO,MAPLE RIDGE,2018,1,49.214253,-122.614608
COOK AVE & LAITY ST,PDO,MAPLE RIDGE,2018,1,49.219646,-122.631857
DARTFORD ST & MAPLE CRES,PDO,MAPLE RIDGE,2018,1,49.206178,-122.649658
DEWDNEY TRUNK RD & FRASER ST,PDO,MAPLE RIDGE,2018,1,49.220438,-122.600376
DEWDNEY TRUNK RD & GARDEN ST,PDO,MAPLE RIDGE,2018,1,49.220482,-122.603024
DEWDNEY TRUNK RD & GLENHURST ST,PDO,MAPLE RIDGE,2018,1,49.220378,-122.575457
DEWDNEY TRUNK RD & HALL ST,PDO,MAPLE RIDGE,2018,1,49.220562,-122.618551
DEWDNEY TRUNK RD & HANEY PL & MALL ACCESS,PDO,MAPLE RIDGE,2018,1,49.220427,-122.599257
DEWDNEY TRUNK RD & MCNUTT RD,PDO,MAPLE RIDGE,2018,1,49.220078,-122.466991
DEWDNEY TRUNK RD & WEBSTER ST,PDO,MAPLE RIDGE,2018,1,49.22044,-122.508805
FRASER ST & LOUGHEED HWY & MALL ACCESS,PDO,MAPLE RIDGE,2018,1,49.217018,-122.600268
FULTON ST & RITCHIE AVE,PDO,MAPLE RIDGE,2018,1,49.215469,-122.59158
GARIBALDI ST & SAYERS CRES,PDO,MAPLE RIDGE,2018,1,49.228526,-122.461132
GILKER HILL RD & KANAKA WAY,PDO,MAPLE RIDGE,2018,1,49.204176,-122.570003
GILLEY AVE & RITCHIE AVE,PDO,MAPLE RIDGE,2018,1,49.214065,-122.593424
GOLDEN EARS WAY & MAPLE MEADOWS WAY OFFRAMP,PDO,MAPLE RIDGE,2018,1,49.216551,-122.668278
HANEY BYPASS & HARRISON ST,PDO,MAPLE RIDGE,2018,1,49.20635,-122.588958
HANEY BYPASS & TURNING LANE,PDO,MAPLE RIDGE,2018,1,49.206687,-122.589757
LAITY ST & RIVER RD,PDO,MAPLE RIDGE,2018,1,49.213045,-122.631944
LAITY ST & WICKLUND AVE,PDO,MAPLE RIDGE,2018,1,49.22344,-122.631822
LORNE AVE & MELVILLE ST,PDO,MAPLE RIDGE,2018,1,49.208062,-122.655708
LORNE AVE & PRINCESS ST,PDO,MAPLE RIDGE,2018,1,49.206346,-122.659424
MAPLE CRES & WESTFIELD AVE,PDO,MAPLE RIDGE,2018,1,49.209985,-122.655922
RIVER BEND & RIVER RD,PDO,MAPLE RIDGE,2018,1,49.214018,-122.611018
100 AVE & 256 ST,PDO,MAPLE RIDGE,2018,2,49.183959,-122.512708
102 AVE & 240 ST,PDO,MAPLE RIDGE,2018,2,49.187489,-122.556867
102 AVE & 241A ST,PDO,MAPLE RIDGE,2018,2,49.187475,-122.55246
102 AVE & JACKSON RD,PDO,MAPLE RIDGE,2018,2,49.187794,-122.54122
115A AVE & KINGSTON ST,PDO,MAPLE RIDGE,2018,2,49.211786,-122.665778
116 AVE & 227 ST,PDO,MAPLE RIDGE,2018,2,49.210632,-122.594573
119 AVE & 207 ST,PDO,MAPLE RIDGE,2018,2,49.21925,-122.647889
119 AVE & 224 ST,PDO,MAPLE RIDGE,2018,2,49.218585,-122.601721
119 AVE & 228 ST,PDO,MAPLE RIDGE,2018,2,49.218926,-122.590286
121 AVE & 216 ST,PDO,MAPLE RIDGE,2018,2,49.222963,-122.622705
123 AVE & 203 ST,PDO,MAPLE RIDGE,2018,2,49.226596,-122.656833
128 AVE & 232 ST,PDO,MAPLE RIDGE,2018,2,49.234894,-122.579338
132 AVE & 203 ST & OLD DEWDNEY TRUNK RD & SHARPE RD,PDO,MAPLE RIDGE,2018,2,49.242284,-122.655845
132 AVE & BALSAM ST,PDO,MAPLE RIDGE,2018,2,49.241907,-122.573519
132 AVE & NEAVES RD,PDO,MAPLE RIDGE,2018,2,49.242305,-122.644689
136 AVE & 224 ST,PDO,MAPLE RIDGE,2018,2,49.249638,-122.600813
136 AVE & 232 ST,PDO,MAPLE RIDGE,2018,2,49.249379,-122.580199
201B ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,2,49.221425,-122.662774
210 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2018,2,49.217475,-122.638927
216 ST & DONOVAN AVE,PDO,MAPLE RIDGE,2018,2,49.219094,-122.622801
216 ST & RIVER RD,PDO,MAPLE RIDGE,2018,2,49.214007,-122.622911
218 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2018,2,49.216978,-122.617947
220 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2018,2,49.216942,-122.612692
221 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,2,49.220512,-122.61028
221 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2018,2,49.216906,-122.610134
222 ST & BROWN AVE & CHURCH AVE,PDO,MAPLE RIDGE,2018,2,49.221468,-122.607014
223 ST & RIVER RD,PDO,MAPLE RIDGE,2018,2,49.212229,-122.604702
223 ST & SELKIRK AVE,PDO,MAPLE RIDGE,2018,2,49.217758,-122.60453
226 ST & SELKIRK AVE,PDO,MAPLE RIDGE,2018,2,49.217777,-122.596323
227 ST & ABERNETHY WAY,PDO,MAPLE RIDGE,2018,2,49.229206,-122.593826
227 ST & BROWN AVE,PDO,MAPLE RIDGE,2018,2,49.221381,-122.593995
232 ST & KANAKA WAY,PDO,MAPLE RIDGE,2018,2,49.203462,-122.579423
234 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,2,49.220383,-122.574153
236 ST & FERN CRES,PDO,MAPLE RIDGE,2018,2,49.239514,-122.569461
237 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,2,49.220352,-122.565266
240 ST & MCCLURE AVE & MCCLURE DR,PDO,MAPLE RIDGE,2018,2,49.196967,-122.55672
250 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,2,49.220314,-122.529289
252 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,2,49.220364,-122.523587
266 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2018,2,49.17236,-122.482013
280 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2018,2,49.174071,-122.444206
BURNETT ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,2,49.220422,-122.588337
CARR ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2018,2,49.216969,-122.616669
DEWDNEY TRUNK RD & DOVER ST,PDO,MAPLE RIDGE,2018,2,49.220531,-122.614036
DEWDNEY TRUNK RD & FLETCHER ST,PDO,MAPLE RIDGE,2018,2,49.220435,-122.592383
DEWDNEY TRUNK RD & ROSEWOOD ST,PDO,MAPLE RIDGE,2018,2,49.21998,-122.641926
FRASER ST & NORTH AVE,PDO,MAPLE RIDGE,2018,2,49.215965,-122.600121
GOLDEN EARS WAY & MAPLE MEADOWS WAY,PDO,MAPLE RIDGE,2018,2,49.216786,-122.668398
HAMMOND RD & MAPLE MEADOWS WAY & MAPLE MEADOWS WAY ONRAMP,PDO,MAPLE RIDGE,2018,2,49.21659,-122.668213
